listing_id,city,neighbourhood_cleansed,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,availability_rate,avg_min_nights,avg_max_nights,number_of_reviews,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,estimated_occupancy_l365d,estimated_revenue_l365d,amenities_count
78884,austin,78704,Entire rental unit,entire home/apt,2,0,2,103,2,150,0.410958904109589,2.0547945205479454,90,219,4.79,4.97,4.78,t,t,84,8652,41
33664380,austin,78702,Entire home,entire home/apt,4,2,2,176,4,329,0.9013698630136986,4,1125,94,4.99,4.98,5,t,t,136,23936,62
583823273939691037,austin,78701,Entire condo,entire home/apt,2,0,1,108,1,215,0.589041095890411,1,1125,209,4.92,4.91,4.87,f,f,255,27540,68
696576290163722477,austin,78705,Entire condo,entire home/apt,4,0,1,82,2,263,0.7205479452054795,2,1125,88,4.68,4.73,4.58,null,t,156,12792,40
1088687068286826708,austin,78722,Entire home,entire home/apt,2,1,1,317,3,61,0.16712328767123288,2.989041095890411,1125,4,5,4.75,4.75,f,t,12,3804,68
1172906802992412462,austin,78727,Entire home,entire home/apt,7,3,3,112,27,275,0.7534246575342466,27,365,1,5,5,5,f,f,54,6048,47
1350202757885977978,austin,78752,Entire home,entire home/apt,6,3,2,179,2,3,0.00821917808219178,2,14,1,5,5,5,f,f,6,1074,51
1415897966965396806,austin,78704,Private room in home,private room,2,1,1,87,1,195,0.5342465753424658,1.3287671232876712,1125,8,5,5,5,f,f,48,4176,61
910361024189460104,austin,78702,Entire rental unit,entire home/apt,2,0,1,92,8,160,0.4383561643835616,7.663013698630137,1125,115,4.95,4.99,4.9,t,t,255,23460,44
1084387841564229775,austin,78704,Entire home,entire home/apt,7,4,7,273,2,53,0.14520547945205478,3,1125,21,4.81,5,4.9,t,t,108,29484,62
1100186402230646863,austin,78746,Entire rental unit,entire home/apt,5,2,3,185,2,233,0.6383561643835617,2,15,8,5,5,4.88,f,f,30,5550,49
1178443215831685369,austin,78719,Entire rental unit,entire home/apt,1,1,1,59,30,65,0.1780821917808219,30,120,5,4.8,4.4,4.4,t,f,180,10620,31
13185632,austin,78704,Entire guest suite,entire home/apt,2,1,1,140,2,85,0.2328767123287671,2,1125,154,4.96,4.99,4.91,t,t,90,12600,59
830212417586995595,austin,78751,Entire home,entire home/apt,2,2,2,129,30,113,0.3095890410958904,29.2986301369863,1125,29,5,5,4.97,t,f,255,32895,55
844957090802617383,austin,78703,Entire resort,entire home/apt,4,1,2,193,2,351,0.9616438356164384,2.747945205479452,365,0,null,null,null,f,f,0,0,63
858637867168746631,austin,78757,Entire guesthouse,entire home/apt,3,1,2,124,2,190,0.5205479452054794,2,1125,111,5,4.98,4.99,t,f,255,31620,60
1265330668245083335,austin,78725,Entire home,entire home/apt,6,4,4,153,4,41,0.11232876712328767,4,365,1,5,5,5,null,f,8,1224,41
1391527201443898210,austin,78745,Entire rental unit,entire home/apt,6,2,3,125,1,14,0.038356164383561646,1,1125,13,4.69,4.08,4.46,t,t,78,9750,49
777481397612323371,austin,78744,Entire home,entire home/apt,4,1,1,80,30,267,0.7315068493150685,1,1125,0,null,null,null,f,t,0,0,40
1185013902998429563,austin,78753,Private room in home,private room,1,1,1,42,7,83,0.2273972602739726,7,365,6,5,5,4.83,f,f,42,1764,48
1219558524003202334,austin,78701,Entire condo,entire home/apt,4,1,2,195,2,358,0.9808219178082191,2,1125,13,4.85,4.85,4.85,f,t,78,15210,47
1237658493444716616,austin,78702,Entire home,entire home/apt,10,3,4,356,2,347,0.9506849315068493,2.389041095890411,366,21,5,4.9,4.95,t,f,126,44856,69
343889,austin,78702,Entire rental unit,entire home/apt,2,0,1,52,30,221,0.6054794520547945,27.706849315068492,1125,43,4.77,4.86,4.67,t,f,255,13260,33
14220861,austin,78744,Private room in home,private room,1,1,1,47,30,330,0.9041095890410958,30,122,21,4.95,4.81,4.95,t,f,60,2820,35
45610693,austin,78702,Private room in home,private room,1,1,1,58,1,230,0.6301369863013698,1.284931506849315,1125,347,4.98,4.92,4.92,t,f,255,14790,41
1077014282388377788,austin,78703,Entire home,entire home/apt,10,4,5,348,1,47,0.12876712328767123,2.410958904109589,365,8,5,5,4.88,f,t,0,0,45
1343104477373783111,austin,78758,Entire home,entire home/apt,4,2,2,114,30,195,0.5342465753424658,30,365,0,null,null,null,f,f,0,0,47
18227140,austin,78741,Entire home,entire home/apt,12,4,7,343,2,347,0.9506849315068493,2,1125,223,4.93,4.82,4.91,t,t,108,37044,69
23394896,austin,78704,Entire home,entire home/apt,6,3,3,258,2,132,0.36164383561643837,2.9068493150684933,730,46,4.91,4.93,4.83,t,f,72,18576,71
47156486,austin,78721,Tiny home,entire home/apt,3,1,1,68,2,355,0.9726027397260274,2,365,211,4.88,4.82,4.84,t,t,255,17340,58
52269776,austin,78704,Entire home,entire home/apt,16,6,12,371,3,236,0.6465753424657534,2.9616438356164383,1125,36,4.83,4.86,4.75,t,t,84,31164,60
53326418,austin,78704,Camper/RV,entire home/apt,2,1,1,162,2,245,0.6712328767123288,2,1125,46,4.89,4.98,4.72,null,t,66,10692,74
638904542538427260,austin,78702,Entire guesthouse,entire home/apt,2,1,1,106,2,200,0.547945205479452,1.284931506849315,1125,133,4.91,4.89,4.84,t,f,252,26712,45
830695233106768907,austin,78741,Entire rental unit,entire home/apt,6,2,3,82,1,47,0.12876712328767123,1,365,74,4.92,4.74,4.82,t,f,216,17712,48
955833527387385803,austin,78746,Entire home,entire home/apt,8,4,5,428,2,27,0.07397260273972603,2,365,31,4.94,4.97,4.87,t,t,18,7704,70
1257346256376683274,austin,78704,Entire home,entire home/apt,5,2,2,120,1,321,0.8794520547945206,1.1753424657534246,365,5,4.6,4.8,4.4,f,t,30,3600,47
1401481341113764941,austin,78701,Room in hotel,private room,4,0,2,155,3,279,0.7643835616438356,2.9945205479452053,28,0,null,null,null,f,t,0,0,40
1436916503142644233,austin,78744,Private room in home,private room,1,1,1,69,2,70,0.1917808219178082,2,14,1,5,5,5,f,f,6,414,54
1489904741288991493,austin,78748,Entire home,entire home/apt,8,3,5,179,2,89,0.24383561643835616,2,7,0,null,null,null,f,f,0,0,12
31825683,austin,78745,Entire townhouse,entire home/apt,4,2,2,166,2,12,0.03287671232876712,2,1125,26,4.92,4.77,4.92,t,f,60,9960,40
53815973,austin,78739,Entire guesthouse,entire home/apt,2,1,1,120,2,160,0.4383561643835616,2.6191780821917807,1125,99,4.98,4.99,4.95,null,f,144,17280,55
54054710,austin,78737,Camper/RV,entire home/apt,4,1,2,90,2,258,0.7068493150684931,2,1125,75,4.97,4.93,4.91,t,f,36,3240,60
552079972521813409,austin,78748,Private room in home,private room,2,1,1,60,1,213,0.5835616438356165,1,365,171,4.98,4.89,4.95,f,f,234,14040,43
581311848630035943,austin,78753,Entire home,entire home/apt,4,2,2,75,30,0,0,30,365,3,5,4.67,4.67,t,f,0,0,46
662304755661101274,austin,78729,Entire home,entire home/apt,10,3,5,216,3,188,0.5150684931506849,2.808219178082192,365,110,4.79,4.79,4.76,f,f,132,28512,77
842664200760564648,austin,78727,Entire home,entire home/apt,5,2,2,80,1,252,0.6904109589041096,1,365,147,4.85,4.81,4.77,t,t,255,20400,52
899242050573007932,austin,78702,Entire guesthouse,entire home/apt,2,1,2,106,2,349,0.9561643835616438,1.9972602739726026,1125,55,4.98,4.91,4.89,t,f,102,10812,46
1313075251274059280,austin,78721,Entire home,entire home/apt,6,3,5,212,1,330,0.9041095890410958,3.328767123287671,1125,46,4.91,4.59,4.85,t,t,255,54060,65
1456755840054515564,austin,78701,Entire rental unit,entire home/apt,3,1,2,148,1,44,0.12054794520547946,1,14,4,5,5,5,f,t,24,3552,45
22451703,austin,78747,Private room in home,private room,2,1,1,28,5,62,0.16986301369863013,4.989041095890411,1125,39,4.85,4.72,4.77,t,f,40,1120,40
27506626,austin,78723,Entire home,entire home/apt,6,3,3,130,2,25,0.0684931506849315,2.1424657534246574,1125,22,5,4.91,4.86,f,f,18,2340,65
30913064,austin,78728,Entire home,entire home/apt,5,2,3,96,1,323,0.8849315068493151,38.84931506849315,1125,364,4.93,4.88,4.88,null,t,255,24480,68
36560124,austin,78701,Private room in resort,private room,6,2,3,341,2,94,0.25753424657534246,2.0246575342465754,2123949583.6356165,8,4.25,4.75,4.75,f,f,12,4092,44
38802306,austin,78744,Private room,private room,2,1,1,33,1,27,0.07397260273972603,2.8602739726027395,1125,290,4.83,4.8,4.8,t,t,60,1980,39
40561326,austin,78703,Entire bungalow,entire home/apt,5,2,2,295,2,286,0.7835616438356164,2,1125,51,4.98,4.96,4.92,f,f,18,5310,48
46857102,austin,78758,Entire rental unit,entire home/apt,5,2,2,83,2,98,0.2684931506849315,2.2849315068493152,100,75,4.76,4.97,4.72,f,f,144,11952,23
807163355662802523,austin,78737,Entire home,entire home/apt,2,1,1,100,2,102,0.27945205479452057,1.9972602739726026,365,58,4.98,4.98,4.97,t,f,162,16200,47
1090135138140865658,austin,78735,Entire rental unit,entire home/apt,4,1,3,70,1,184,0.5041095890410959,4.189041095890411,365,30,4.57,4.67,4.57,f,f,120,8400,62
1507263941655758255,austin,78702,Entire guest suite,entire home/apt,2,1,1,78,2,32,0.08767123287671233,2.7424657534246575,1125,0,null,null,null,t,f,0,0,34
947412,austin,78745,Entire home,entire home/apt,6,3,4,131,30,73,0.2,30,60,69,4.8,4.77,4.72,t,f,0,0,52
8826075,austin,78757,Entire condo,entire home/apt,2,2,2,69,29,140,0.3835616438356164,28.21095890410959,200,33,4.88,4.82,4.73,t,f,174,12006,42
14068188,austin,78723,Private room in home,private room,1,1,1,65,1,267,0.7315068493150685,1.4273972602739726,1125,9,4.89,4.78,4.56,t,t,24,1560,22
23629432,austin,78744,Private room in home,private room,2,1,1,67,1,73,0.2,1,5,13,4.46,4.77,4.38,f,f,0,0,61
24210520,austin,78701,Entire condo,entire home/apt,4,1,2,135,180,201,0.5506849315068493,180,730,8,5,5,5,f,f,0,0,29
1508036137124206290,austin,78744,Entire home,entire home/apt,8,3,5,225,2,258,0.7068493150684931,2.0493150684931507,10,0,null,null,null,f,f,0,0,47
1231579424621902591,austin,78701,Entire rental unit,entire home/apt,4,1,1,209,4,253,0.6931506849315069,4.293150684931507,7,0,null,null,null,f,f,0,0,9
1266803324436983919,austin,78734,Entire home,entire home/apt,8,4,4,255,3,148,0.4054794520547945,2.9753424657534246,180,16,5,4.75,4.94,t,f,96,24480,53
1429988135584382543,austin,78705,Entire rental unit,entire home/apt,5,1,3,95,2,167,0.4575342465753425,2,365,0,null,null,null,t,t,0,0,57
1505881081202027585,austin,78701,Private room in resort,private room,4,1,2,390,3,3,0.00821917808219178,3,365,0,null,null,null,f,f,0,0,38
39085203,austin,78744,Private room in home,private room,2,1,1,76,2,17,0.04657534246575343,2,7,8,4.88,4.75,4.88,t,f,0,0,46
727095772106660475,austin,78745,Campsite,entire home/apt,16,12,1,25,1,269,0.736986301369863,1,10,4,5,4.5,5,t,f,6,150,11
983063795887170320,austin,78704,Entire rental unit,entire home/apt,5,2,2,127,1,167,0.4575342465753425,1,365,60,4.68,4.95,4.73,f,t,174,22098,65
991442188597312186,austin,78702,Tiny home,entire home/apt,4,0,2,87,2,157,0.4301369863013699,2,1125,98,4.83,4.83,4.81,null,f,255,22185,57
1069591313246074302,austin,78734,Entire home,entire home/apt,6,3,3,220,7,269,0.736986301369863,6.958904109589041,365,2,5,5,5,f,f,14,3080,58
1389486742405462908,austin,78758,Entire rental unit,entire home/apt,3,1,2,89,2,246,0.673972602739726,2,1125,3,5,5,4.67,f,f,18,1602,49
1472699362062313688,austin,78753,Room in hotel,entire home/apt,2,1,1,57,1,324,0.8876712328767123,1,65.74246575342465,1,2,1,2,f,t,6,342,17
1481437836015458242,austin,78728,Entire home,entire home/apt,10,3,4,119,1,248,0.6794520547945205,3.66027397260274,365,6,4.83,4.83,4.83,t,t,36,4284,40
1501079629275660330,austin,78753,Entire home,entire home/apt,10,4,8,197,2,264,0.7232876712328767,2.7945205479452055,365,1,5,5,5,t,t,6,1182,67
17566215,austin,78757,Private room in rental unit,private room,1,1,1,106,7,32,0.08767123287671233,7,31,6,5,5,4.67,t,f,0,0,29
20801999,austin,78701,Entire guesthouse,entire home/apt,4,1,2,134,2,51,0.13972602739726028,2,1125,480,4.99,4.98,4.94,t,f,255,34170,52
22805603,austin,78704,Entire guesthouse,entire home/apt,2,0,1,115,2,6,0.01643835616438356,2.0082191780821916,14,153,4.99,4.97,4.9,t,f,132,15180,25
37533302,austin,78702,Private room in home,private room,5,3,3,155,1,0,0,1,14,12,4.75,4.83,4.83,f,f,0,0,34
938674227827593746,austin,78701,Entire rental unit,entire home/apt,4,2,2,126,30,239,0.6547945205479452,30,365,5,4.8,4.8,4.8,t,f,240,30240,58
1112386758674521223,austin,78757,Entire home,entire home/apt,6,3,3,216,45,167,0.4575342465753425,42.38082191780822,1125,11,5,5,4.91,t,t,255,55080,17
1206516925969649560,austin,78702,Entire home,entire home/apt,6,3,3,94,1,199,0.5452054794520548,2.4136986301369863,365,9,4.44,4.67,4.33,f,t,54,5076,42
461404,austin,78756,Entire bungalow,entire home/apt,3,2,3,112,2,152,0.41643835616438357,2,60,102,4.78,4.88,4.81,f,f,24,2688,51
29335099,austin,78704,Entire loft,entire home/apt,4,1,1,90,30,143,0.3917808219178082,30,96,9,4.67,4.89,4.78,t,f,0,0,24
793611557583559548,austin,78702,Entire guesthouse,entire home/apt,2,1,1,69,1,157,0.4301369863013699,2,1125,111,4.9,4.92,4.86,t,f,192,13248,20
812430634530133743,austin,78701,Entire rental unit,entire home/apt,4,1,2,156,2,69,0.18904109589041096,2,365,3,5,5,5,t,f,6,936,28
1470430181366528854,austin,78701,Entire condo,entire home/apt,4,1,2,122,1,342,0.936986301369863,2.1095890410958904,800,1,5,5,4,t,t,6,732,42
1498989334515668831,austin,78724,Entire home,entire home/apt,15,3,10,281,2,88,0.2410958904109589,1.4273972602739726,365,0,null,null,null,f,f,0,0,72
765919869232513113,austin,78703,Entire condo,entire home/apt,6,2,3,282,2,339,0.9287671232876712,2.671232876712329,365,0,null,null,null,t,f,0,0,62
939038443930135032,austin,78702,Entire home,entire home/apt,12,4,5,277,3,15,0.0410958904109589,2.7150684931506848,1125,1,5,5,5,f,f,0,0,44
1331544240553650845,austin,78702,Entire home,entire home/apt,6,2,3,260,1,268,0.7342465753424657,2.1342465753424658,800,14,5,4.86,4.93,t,t,84,21840,63
5303366,austin,78722,Entire guest suite,entire home/apt,2,0,1,67,28,72,0.19726027397260273,28,75,123,4.83,4.86,4.79,t,f,168,11256,27
42390679,austin,78722,Entire home,entire home/apt,2,1,1,73,2,128,0.3506849315068493,1.284931506849315,1125,254,4.84,4.93,4.78,null,t,255,18615,30
50623833,austin,78702,Entire condo,entire home/apt,6,2,3,120,3,278,0.7616438356164383,2.4273972602739726,1125,154,4.94,4.78,4.88,t,f,162,19440,60
50843302,austin,78741,Private room in home,private room,2,1,1,62,1,165,0.4520547945205479,2.967123287671233,365,34,4.79,4.85,4.82,f,f,0,0,28
797096274810305865,austin,78701,Entire rental unit,entire home/apt,4,0,2,141,2,37,0.10136986301369863,2,14,2,5,5,5,t,f,12,1692,34
908295575738488572,austin,78744,Private room in home,private room,1,1,1,41,30,90,0.2465753424657534,30,365,0,null,null,null,f,f,0,0,12
988980531391366348,austin,78701,Entire rental unit,entire home/apt,6,1,2,301,1,54,0.14794520547945206,1,365,0,null,null,null,t,f,0,0,62
1131395862436054889,austin,78703,Entire rental unit,entire home/apt,2,1,1,95,1,169,0.46301369863013697,1,365,16,4.75,4.75,4.63,t,f,78,7410,50
825940,austin,78704,Private room in home,private room,2,1,1,60,3,78,0.2136986301369863,3,1125,62,4.98,4.82,4.9,t,f,18,1080,49
5476443,austin,78703,Private room in home,private room,2,1,1,81,3,32,0.08767123287671233,3,1125,473,4.98,4.97,4.96,t,t,255,20655,42
51035891,austin,78704,Entire home,entire home/apt,6,3,3,369,3,295,0.8082191780821918,3,1125,25,5,5,5,t,t,48,17712,60
602141272234849893,austin,78745,Entire home,entire home/apt,4,2,2,108,30,102,0.27945205479452057,29.89041095890411,1125,18,4.94,4.44,4.67,t,f,240,25920,48
700110942578114381,austin,78727,Entire home,entire home/apt,10,4,6,252,28,179,0.4904109589041096,24.972602739726028,90,1,5,5,5,f,f,56,14112,66
730196221845706622,austin,78724,Entire home,entire home/apt,10,4,5,262,1,42,0.11506849315068493,1.4328767123287671,28,30,4.97,4.8,4.97,t,f,156,40872,66
1106590124492797889,austin,78752,Entire guesthouse,entire home/apt,2,1,1,93,1,159,0.43561643835616437,2.736986301369863,27,292,5,4.87,4.96,t,f,255,23715,58
1247150629847030191,austin,78757,Entire condo,entire home/apt,2,1,1,138,30,270,0.7397260273972602,30,180,4,5,4.75,5,t,f,240,33120,59
1364551576447915079,austin,78702,Entire home,entire home/apt,2,1,1,114,3,18,0.049315068493150684,2.421917808219178,362.82191780821915,24,5,5,4.96,t,f,144,16416,52
5660373,austin,78746,Entire home,entire home/apt,7,3,3,150,30,177,0.4849315068493151,30,1125,6,4.83,4.83,5,f,f,0,0,68
17907547,austin,78704,Entire rental unit,entire home/apt,2,1,1,73,2,69,0.18904109589041096,2,31,257,4.76,4.8,4.77,t,f,150,10950,22
42195743,austin,78744,Entire home,entire home/apt,8,3,3,149,3,288,0.7890410958904109,3,365,19,4.95,4.68,4.79,f,f,36,5364,27
42820658,austin,78723,Private room in home,private room,2,1,1,62,1,268,0.7342465753424657,1,1125,52,4.71,4.6,4.63,f,f,18,1116,33
744942128301966811,austin,78744,Entire home,entire home/apt,10,5,5,431,3,75,0.2054794520547945,3,1125,12,4.92,4.92,4.83,t,t,42,18102,76
971232060396361110,austin,78723,Private room in home,private room,2,1,2,90,4,78,0.2136986301369863,4,60,9,4.44,4.78,4.56,f,f,16,1440,40
1049601032351180111,austin,78702,Entire home,entire home/apt,6,3,3,167,2,75,0.2054794520547945,2,365,38,4.95,4.76,4.89,null,f,168,28056,61
1313412271576139184,austin,78735,Entire home,entire home/apt,10,4,5,164,1,168,0.4602739726027397,1.7534246575342465,1125,11,5,4.82,4.82,t,f,66,10824,67
1437046424077955746,austin,78701,Entire rental unit,entire home/apt,4,1,2,300,3,8,0.021917808219178082,3,7,0,null,null,null,f,t,0,0,48
949922,austin,78723,Camper/RV,entire home/apt,2,1,1,65,1,302,0.8273972602739726,1,1125,1268,4.9,4.79,4.89,t,f,255,16575,33
46864527,austin,78702,Entire home,entire home/apt,5,3,2,227,2,278,0.7616438356164383,2,1125,19,4.84,4.89,4.79,f,f,0,0,37
973861068087887577,austin,78723,Entire home,entire home/apt,7,3,3,266,2,29,0.07945205479452055,2,30,12,4.42,4.08,4.17,f,f,18,4788,17
977770318014945154,austin,78704,Entire rental unit,entire home/apt,4,1,1,76,60,137,0.37534246575342467,60,365,0,null,null,null,f,f,0,0,24
1211846038770171832,austin,78745,Entire condo,entire home/apt,3,2,2,90,30,179,0.4904109589041096,29.495890410958904,365,2,5,5,5,f,f,0,0,47
1278215447511408499,austin,78758,Entire rental unit,entire home/apt,5,2,1,140,1,347,0.9506849315068493,3.249315068493151,365,26,4.85,4.96,4.81,t,f,156,21840,53
582334231671073870,austin,78757,Entire home,entire home/apt,8,3,5,143,2,181,0.4958904109589041,2,1125,159,4.79,4.89,4.79,f,t,216,30888,60
761583668741389597,austin,78725,Entire bungalow,entire home/apt,10,3,6,152,2,148,0.4054794520547945,2,28,47,4.89,4.94,4.89,f,f,108,16416,63
844894728189359109,austin,78704,Entire home,entire home/apt,8,3,4,205,2,113,0.3095890410958904,2.9835616438356163,1125,100,4.98,4.99,4.96,t,f,186,38130,64
1104342174169050925,austin,78745,Entire townhouse,entire home/apt,4,2,3,75,30,277,0.7589041095890411,29.10958904109589,1125,15,5,4.93,5,t,f,120,9000,44
1379003684919887184,austin,78703,Entire rental unit,entire home/apt,3,0,2,63,1,128,0.3506849315068493,2.265753424657534,1125,31,5,4.94,4.94,t,t,186,11718,63
3432834,austin,78702,Tiny home,entire home/apt,2,0,1,81,3,250,0.684931506849315,3,1125,318,4.86,4.89,4.83,t,f,174,14094,60
1029875346059959190,austin,78745,Entire home,entire home/apt,6,3,4,107,7,17,0.04657534246575343,3.010958904109589,1125,27,4.93,4.78,4.85,t,f,196,20972,48
1131450096636296178,austin,78744,Entire home,entire home/apt,6,2,2,148,3,254,0.6958904109589041,3,180,13,4.92,5,4.92,t,f,24,3552,57
1280541086670721643,austin,78752,Entire home,entire home/apt,6,3,3,92,1,180,0.4931506849315068,1,1125,26,4.73,4.54,4.69,f,f,156,14352,18
1313093768862268280,austin,78757,Entire home,entire home/apt,6,3,3,165,30,228,0.6246575342465753,30,200,0,null,null,null,f,f,0,0,49
1363993249710016814,austin,78702,Private room in home,private room,2,1,1,45,2,199,0.5452054794520548,2,365,9,4.89,4.67,4.78,f,f,54,2430,31
29662560,austin,78704,Entire townhouse,entire home/apt,6,3,4,232,3,20,0.0547945205479452,3,365,61,4.97,4.98,4.89,f,f,18,4176,51
716067339330031421,austin,78751,Entire bungalow,entire home/apt,6,2,3,203,2,69,0.18904109589041096,2,1125,62,4.92,4.95,4.87,t,f,96,19488,61
1270272959428996631,austin,78702,Entire home,entire home/apt,3,1,1,136,2,168,0.4602739726027397,2.1315068493150684,365,73,4.9,4.9,4.9,t,t,255,34680,45
1291296664921974255,austin,78752,Entire home,entire home/apt,4,2,3,140,3,226,0.6191780821917808,2.873972602739726,1125,13,4.92,5,4.85,t,f,78,10920,53
1294969521362782302,austin,78759,Entire home,entire home/apt,8,4,5,241,3,69,0.18904109589041096,3.210958904109589,1125,21,4.9,4.95,4.95,f,t,126,30366,45
1457103319671155641,austin,78734,Entire guesthouse,entire home/apt,2,1,1,119,1,257,0.7041095890410959,1,365,0,null,null,null,f,t,0,0,17
12889332,austin,78751,Private room in home,private room,2,1,1,36,30,56,0.15342465753424658,30,1125,13,4.77,4.54,4.85,f,f,0,0,27
565860587974125858,austin,78744,Private room in home,private room,2,2,2,80,1,85,0.2328767123287671,1,14,1,5,5,5,f,f,6,480,8
604990436506907334,austin,78727,Entire townhouse,entire home/apt,12,3,6,144,28,305,0.8356164383561644,28,1125,51,4.9,4.53,4.88,null,t,168,24192,81
659340735689050722,austin,78758,Entire home,entire home/apt,6,3,4,99,30,228,0.6246575342465753,30,1125,26,4.88,4.69,4.85,f,t,255,25245,56
764381859667559489,austin,78750,Entire home,entire home/apt,10,6,10,249,30,227,0.6219178082191781,30,1125,10,5,4.9,5,f,f,0,0,68
1031604486004704917,austin,78748,Tiny home,entire home/apt,2,1,1,82,2,172,0.4712328767123288,2,14,10,4.9,4.7,4.8,f,f,42,3444,38
1102253973357763888,austin,78756,Entire rental unit,entire home/apt,4,2,2,88,1,265,0.726027397260274,2.9287671232876713,1100.013698630137,64,4.77,4.67,4.67,t,t,216,19008,68
1284017961958369153,austin,78701,Room in hotel,private room,4,0,2,110,3,281,0.7698630136986301,2.989041095890411,1125,0,null,null,null,f,t,0,0,32
6935687,austin,78704,Private room in home,private room,1,1,1,102,1,257,0.7041095890410959,1.284931506849315,1125,13,4.92,4.85,4.77,f,f,0,0,31
39110341,austin,78702,Entire home,entire home/apt,4,2,2,109,1,337,0.9232876712328767,1.284931506849315,1125,431,4.71,4.72,4.66,t,t,255,27795,41
50358838,austin,78704,Entire home,entire home/apt,5,3,3,238,2,22,0.06027397260273973,1.9945205479452055,30,177,4.78,4.95,4.77,f,f,72,17136,42
511624634102616537,austin,78744,Private room,private room,2,1,1,36,1,29,0.07945205479452055,2.8602739726027395,1125,192,4.91,4.92,4.91,t,t,255,9180,40
557229487619453099,austin,78702,Entire townhouse,entire home/apt,3,1,3,115,2,80,0.2191780821917808,2,365,11,5,4.82,4.82,t,f,30,3450,32
794001257218479744,austin,78737,Entire loft,entire home/apt,3,1,4,133,2,105,0.2876712328767123,2,1125,8,5,5,5,t,f,18,2394,29
964810506500269958,austin,78704,Entire home,entire home/apt,4,2,3,92,1,139,0.38082191780821917,2.7945205479452055,1125,43,4.88,4.84,4.84,t,t,126,11592,62
1171167020923872137,austin,78704,Entire condo,entire home/apt,2,1,1,93,2,231,0.6328767123287671,28.087671232876712,1125,1,5,5,5,f,t,6,558,46
1242010654074436372,austin,78704,Entire home,entire home/apt,8,3,4,251,2,264,0.7232876712328767,2.1232876712328768,45,36,5,5,4.94,t,t,210,52710,53
29035011,austin,78753,Entire bungalow,entire home/apt,2,0,1,52,2,13,0.03561643835616438,3,1125,42,4.98,4.81,4.88,t,t,54,2808,49
53545941,austin,78748,Entire home,entire home/apt,6,3,4,139,30,205,0.5616438356164384,29.92054794520548,1125,42,4.93,4.9,4.79,t,f,180,25020,54
640482071159479792,austin,78721,Tiny home,entire home/apt,2,1,1,78,2,66,0.18082191780821918,1.284931506849315,1125,224,4.94,4.76,4.88,t,f,255,19890,52
1284752073079585374,austin,78701,Entire rental unit,entire home/apt,4,2,2,283,31,241,0.6602739726027397,38.21095890410959,1125,0,null,null,null,f,t,0,0,34
1340544865647686352,austin,78752,Entire rental unit,entire home/apt,3,1,2,53,2,20,0.0547945205479452,2,29,4,4.5,5,5,f,f,24,1272,40
1441379754452847486,austin,78701,Room in hotel,private room,6,2,3,261,3,208,0.5698630136986301,3,28,0,null,null,null,f,t,0,0,41
1501940311228411201,austin,78704,Entire rental unit,entire home/apt,2,1,1,169,2,283,0.7753424657534247,2,365,0,null,null,null,f,f,0,0,16
50508306,austin,78731,Entire guesthouse,entire home/apt,3,1,1,101,30,66,0.18082191780821918,29.517808219178082,30,4,5,5,5,f,f,240,24240,30
949305294902606277,austin,78741,Entire home,entire home/apt,2,1,1,99,30,175,0.4794520547945205,30,120,7,4.29,4.29,4.29,f,f,120,11880,31
1050701125488034485,austin,78704,Entire home,entire home/apt,4,3,3,152,3,21,0.057534246575342465,3,346.8767123287671,19,5,5,5,t,f,18,2736,55
1343072837833620062,austin,78702,Entire home,entire home/apt,2,1,1,183,2,25,0.0684931506849315,1.9753424657534246,7,15,4.93,4.93,4.93,t,t,90,16470,19
1368458440880954913,austin,78741,Entire rental unit,entire home/apt,5,2,3,133,1,104,0.28493150684931506,1,1125,18,4.83,4.83,4.78,t,t,108,14364,38
1502381309599420857,austin,78701,Entire rental unit,entire home/apt,4,1,2,200,4,73,0.2,4,4,0,null,null,null,f,t,0,0,53
15916842,austin,78702,Entire home,entire home/apt,6,3,3,198,2,227,0.6219178082191781,2,1125,57,4.96,4.81,4.79,t,f,72,14256,73
17046910,austin,78751,Entire home,entire home/apt,5,2,2,201,2,86,0.2356164383561644,2,1125,17,5,4.76,4.94,t,f,12,2412,51
22751134,austin,78745,Private room in home,private room,1,2,1,45,1,89,0.24383561643835616,1,1125,35,4.49,4.53,4.35,f,f,6,270,14
554518946592049995,austin,78702,Entire home,entire home/apt,8,4,4,224,1,239,0.6547945205479452,2.252054794520548,1125,129,4.92,4.89,4.8,null,f,144,32256,63
786194636674358868,austin,78754,Entire home,entire home/apt,8,3,4,225,2,258,0.7068493150684931,2,1125,55,4.98,4.95,4.96,f,f,66,14850,62
800664462385506301,austin,78701,Entire rental unit,entire home/apt,4,0,2,143,2,64,0.17534246575342466,2,365,8,4.88,4.88,4.75,t,f,18,2574,29
989219952699911052,austin,78729,Private room in home,private room,1,1,1,30,5,258,0.7068493150684931,5,365,1,5,5,5,f,f,0,0,13
1187731812835614611,austin,78702,Entire home,entire home/apt,8,4,4,265,1,304,0.8328767123287671,2.26027397260274,1125,47,4.77,4.79,4.72,t,t,204,54060,59
1305859865915531793,austin,78704,Entire home,entire home/apt,4,2,2,281,2,282,0.7726027397260274,2.5013698630136987,1125,9,4.89,5,4.78,f,t,54,15174,40
