listing_id,city,neighborhood,room_type,price,median_neighborhood_price,price_gap_pct,occupancy_rate,occupancy_rank_percentile,amenity_score,review_rank_percentile,competitive_score,peak_month,peak_occupancy_rate
1400060429358789749,seattle,North Queen Anne,entire home/apt,164,164,0,0.1778,24.55,66.23,24.55,42.61,8,0.4684
39320169,seattle,North Delridge,private room,38,53,-28.3,0.3111,36.98,41.1,83.86,62.13,8,0.577
1065692938755668123,seattle,First Hill,entire home/apt,151,157,-3.82,0.0333,4.14,70.83,55.67,48.6,8,0.3979
669747938894499321,seattle,Eastlake,entire home/apt,249,172,44.77,0.5222,59.14,82.93,79.09,53.9,8,0.3104
1083714601682222551,seattle,Eastlake,entire home/apt,72,172,-58.14,0.5556,62.26,57.32,20.94,62.02,8,0.3104
13925303,seattle,University District,private room,60,56,7.14,0.8,82.12,69.12,86.36,68.15,8,0.5192
640779949060127513,seattle,Madison Park,entire home/apt,233,233,0,0.0222,2.49,78.13,0.6,35.18,7,0.5285
49798584,seattle,West Queen Anne,entire home/apt,237,173,36.99,0.5556,58.14,62.79,84.47,52.35,8,0.6558
5900224,seattle,Belltown,entire home/apt,142,169,-15.98,0.5444,63.47,72.5,90.91,73.34,8,0.3663
33531706,seattle,Haller Lake,private room,50,52,-3.85,0.3222,35.16,94.55,41.71,57.25,8,0.5492
1236402795557787863,seattle,Columbia City,entire home/apt,168,132,27.27,0.9889,98.25,49.33,41.43,49.16,8,0.4333
1085937067923470996,seattle,Arbor Heights,entire home/apt,108,131,-17.56,0.2667,35.39,72.06,55.23,59.17,8,0.4468
1211463845435845069,seattle,Broadway,private room,341,120,184.17,0.1444,19.9,2.63,0,4.64,8,0.3582
39561422,seattle,North Beacon Hill,entire home/apt,116,148,-21.62,0.1222,15.55,71.25,94.51,66.04,8,0.5336
1339547740395323597,seattle,Belltown,entire home/apt,156,169,-7.69,0.8222,85.83,77.5,33.76,62.29,8,0.3663
826562466284879756,seattle,Yesler Terrace,entire home/apt,142,123,15.45,0.7,75.11,57.14,0,39.67,9,0.3206
1400906065390075150,seattle,Eastlake,entire home/apt,270,172,56.98,0.2333,29.76,60.98,15.21,25,8,0.3104
724758795134613886,seattle,Crown Hill,entire home/apt,110,113,-2.65,0,0,65.43,59.22,46.96,12,0.4223
26259360,seattle,Arbor Heights,entire home/apt,112,131,-14.5,0.0667,10.04,61.76,70.12,54.33,8,0.4468
9907337,seattle,Green Lake,entire home/apt,212,150,41.33,0.3444,41.09,52.56,74.13,42.49,8,0.4616
824305633720359543,seattle,Broadway,entire home/apt,172,152,13.16,0.6,67.87,69.51,66.31,58.58,8,0.3582
637710,seattle,Fremont,entire home/apt,222,153,45.1,0.0889,11.14,46.43,70.1,32.83,8,0.5258
878362061551147886,seattle,Ravenna,entire home/apt,100,150,-33.33,0,0,52.24,62.61,53.71,8,0.5201
46928633,seattle,Green Lake,private room,200,72,177.78,0.9778,97.45,100,33.59,52.89,8,0.4616
1456915795477457401,seattle,Mid-Beacon Hill,entire home/apt,207,165,25.45,0.6778,73.67,60.82,22.59,42.95,8,0.4749
48801924,seattle,Broadway,entire home/apt,158,152,3.95,0.3889,48.08,36.59,15.75,36.52,8,0.3582
1086592632845214960,seattle,University District,entire home/apt,137,113,21.24,0.3889,43.74,61.84,83.44,53.7,8,0.5192
1185524753016676346,seattle,Greenwood,entire home/apt,192,127,51.18,0.8333,85.01,68.75,51.74,47.12,8,0.6041
668895842634640684,seattle,North Beach/Blue Ridge,entire home/apt,153,145,5.52,0.2444,33.85,76.47,77.36,58.57,8,0.436
53432514,seattle,Lawton Park,entire home/apt,295,152,94.08,0.2,23.96,36.56,21.69,19.35,8,0.6306
655104930835168783,seattle,Belltown,entire home/apt,194,169,14.79,0.0778,12.17,76.25,69.18,49.35,8,0.3663
1211463845435845069,seattle,Broadway,private room,341,120,184.17,0.0667,9.32,2.63,0,2.52,8,0.3582
1379353084022038126,seattle,East Queen Anne,entire home/apt,100,180,-44.44,0.2667,36.13,18.82,8.42,42.37,8,0.4154
14696993,seattle,Wallingford,entire home/apt,107,141,-24.11,0.2444,29.67,50,94.01,64.17,8,0.5328
9887142,seattle,Wedgwood,entire home/apt,105,139,-24.46,0.5111,57.49,50.79,91.81,69.49,12,0.467
1101532843240499164,seattle,Seward Park,entire home/apt,156,145,7.59,0.6,68.85,84.51,25.31,53.95,8,0.4488
1309402045894284945,seattle,Broadway,entire home/apt,138,152,-9.21,0.1,13.91,35.37,0,29.39,8,0.3582
842296106377253917,seattle,West Queen Anne,entire home/apt,271,173,56.65,0.5222,54.97,74.42,31.09,37.37,8,0.6558
1187071175004234369,seattle,Maple Leaf,private room,41,49,-16.33,0.1111,14.34,100,19.3,52.59,8,0.4659
1482618617378444081,seattle,Madison Park,entire home/apt,307,233,31.76,0.9,91.49,81.25,0.6,44.23,7,0.5285
15554062,seattle,Belltown,entire home/apt,149,169,-11.83,0.7444,79.73,50,96.7,71.17,8,0.3663
545636290238959308,seattle,East Queen Anne,entire home/apt,261,180,45,0.2444,33.51,65.88,43.39,35.52,8,0.4154
1016001696775451898,seattle,University District,entire home/apt,222,113,96.46,0.2889,33.37,76.32,59.32,40.58,8,0.5192
4286182,seattle,Mann,entire home/apt,134,156,-14.1,0.3,33.91,87.69,92.68,71.11,8,0.574
6991188,seattle,Minor,entire home/apt,154,168,-8.33,0.3667,44.42,69.33,98.22,68.27,8,0.4487
53298186,seattle,Pinehurst,entire home/apt,91,126,-27.78,0.0667,8.72,54.29,76.38,57.74,8,0.5063
44447948,seattle,North Beacon Hill,private room,79,85,-7.06,0.7556,78.63,43.33,37.23,52.98,8,0.5336
17825371,seattle,Seward Park,entire home/apt,203,145,40,0.1444,19.67,67.61,15.56,27.72,8,0.4488
23075059,seattle,Belltown,entire home/apt,108,169,-36.09,0.0778,12.17,55,91.52,64.89,8,0.3663
6991188,seattle,Minor,entire home/apt,154,168,-8.33,0.0667,8.83,69.33,98.22,61.15,8,0.4487
18630803,seattle,North Beacon Hill,entire home/apt,127,148,-14.19,0.6222,66.91,63.75,91.69,71.5,8,0.5336
1170258262429514757,seattle,Maple Leaf,entire home/apt,99,117,-15.38,0.6333,67.97,68.06,43.18,61.02,8,0.4659
15299612,seattle,Adams,entire home/apt,147,170,-13.53,0.0667,7.71,52.87,91.01,56.57,8,0.5494
987043314473540383,seattle,Wedgwood,entire home/apt,189,139,35.97,0.7889,83.12,92.06,17.28,48.17,12,0.467
969856762598277328,seattle,Wallingford,entire home/apt,194,141,37.59,0,0,48.84,55.08,29.7,8,0.5328
1100874267727869720,seattle,Lawton Park,entire home/apt,146,152,-3.95,0.5222,57.82,53.76,58.49,55.81,8,0.6306
1131327955732191309,seattle,North Delridge,entire home/apt,89,139,-35.97,0.4222,48.24,45.71,45.09,58.14,8,0.577
1416433028411087979,seattle,West Woodland,entire home/apt,131,154,-14.94,0.4222,47.6,58.54,50.27,56.2,12,0.4481
940611419726672486,seattle,Haller Lake,entire home/apt,165,138,19.57,0.6,62.1,82.05,13.16,45.35,8,0.5492
908266533940228783,seattle,Minor,private room,70,88,-20.45,0.8333,85.84,54.55,0,51.94,8,0.4487
1175562326776553990,seattle,West Queen Anne,private room,46,46,0,0.9778,97.12,100,56.14,73.46,8,0.6558
541742334983011345,seattle,Ravenna,entire home/apt,231,150,54,0.9222,92.27,85.07,66.23,56.28,8,0.5201
1187889511494416984,seattle,Madrona,entire home/apt,116,167,-30.54,0.6111,65.03,81.25,4.21,58.53,8,0.5519
49907715,seattle,North Beacon Hill,private room,71,85,-16.47,0.8778,88.98,40,78.85,67.45,8,0.5336
53919043,seattle,Alki,entire home/apt,201,159,26.42,0.9111,92.91,87.84,52.12,60.65,8,0.4494
975568431939563480,seattle,Mid-Beacon Hill,entire home/apt,300,165,81.82,0.2667,33.14,17.53,39.73,20.94,8,0.4749
52187857,seattle,Broadway,private room,157,120,30.83,0.8444,87.57,43.42,65.1,50.4,8,0.3582
1333125018634980770,seattle,Haller Lake,shared room,20,20,0,0.4111,44.03,97.56,45.71,59.62,8,0.5492
586311462195536658,seattle,Rainier Beach,entire home/apt,107,142,-24.65,0.0778,11.07,67.39,72.88,59.68,8,0.4234
53888431,seattle,High Point,entire home/apt,138,136,1.47,0.1333,13.9,81.36,41.9,48.15,8,0.7009
28414569,seattle,Laurelhurst,entire home/apt,113,169,-33.14,0.2333,30.32,53.03,77.46,63.63,8,0.5466
1401008423993732519,seattle,South Delridge,entire home/apt,77,126,-38.89,0.2,23.71,44.05,42.26,52.99,8,0.5932
36491125,seattle,First Hill,entire home/apt,147,157,-6.37,0.7889,82.63,66.67,57.39,64.45,8,0.3979
1045288638995583887,seattle,Belltown,private room,182,182,0,0.7556,80.6,27.71,37.97,47.54,8,0.3663
16602889,seattle,University District,entire home/apt,184,113,62.83,0.7556,78.23,71.05,97.09,57.68,8,0.5192
1111184528616795599,seattle,East Queen Anne,entire home/apt,175,180,-2.78,0.7778,83.01,77.65,16.17,55.89,8,0.4154
1289172871923057891,twin_cities,Hennepin,entire home/apt,193,133,45.11,0.0333,4.76,20.41,7.37,9.36,8,0.3984
973522571011527362,twin_cities,Hennepin,private room,60,58,3.45,0.4889,57.6,40.79,50.15,48.22,8,0.3984
1101793355261155740,twin_cities,Dakota,entire home/apt,270,141,91.49,0.4111,49.92,75,74.47,47.35,8,0.3777
681052134870602809,twin_cities,Hennepin,entire home/apt,185,133,39.1,0.7222,77.49,38.78,32.34,36.55,8,0.3984
1444180532335236954,twin_cities,Hennepin,entire home/apt,103,133,-22.56,0.7889,82.87,52.04,32.34,59.43,8,0.3984
1147917063862644830,twin_cities,Ramsey,entire home/apt,68,125,-45.6,0.3333,43.09,48.94,50.52,62.16,8,0.3844
958953616484288299,twin_cities,Anoka,entire home/apt,329,190,73.16,0.4333,50.95,73.63,88.05,50.61,8,0.356
1216690775512781227,twin_cities,Pierce,entire home/apt,152,136,11.76,0.1889,32.11,52.27,31.23,38.77,12,0.3057
1082126515189599430,twin_cities,Hennepin,entire home/apt,113,133,-15.04,0.0111,1.46,65.31,66.25,52.69,8,0.3984
48031912,twin_cities,Chisago,private room,147,135,8.89,0.0444,8.16,67.92,51.33,43.78,8,0.3107
860528687748074242,twin_cities,Hennepin,entire home/apt,155,133,16.54,0.1222,17.34,58.16,50.15,40.58,8,0.3984
839964811373910046,twin_cities,St. Croix,entire home/apt,77,166,-53.61,0,0,13.33,38.04,42.84,8,0.2703
1009372435397069281,twin_cities,Ramsey,entire home/apt,101,125,-19.2,0.3333,43.09,46.81,44.03,52.09,8,0.3844
1344158587170602269,twin_cities,Pierce,entire home/apt,68,136,-50,0.0333,5.93,45.45,11.76,45.49,12,0.3057
1110189406879404783,twin_cities,Hennepin,entire home/apt,186,133,39.85,0.6778,73.82,32.65,44.45,37.08,8,0.3984
21473196,twin_cities,Hennepin,entire home/apt,84,133,-36.84,0.5222,60.54,27.55,74.54,63.68,8,0.3984
1328973525535659334,twin_cities,Hennepin,entire home/apt,151,133,13.53,0.3889,48.2,19.39,54.99,39.17,8,0.3984
1430077672080339314,twin_cities,Anoka,private room,68,54,25.93,0.9889,98.34,28.92,0,34.12,8,0.356
1050026336429682918,twin_cities,Scott,entire home/apt,230,170,35.29,0.9222,92.63,97.5,85.76,68.75,8,0.426
22973592,twin_cities,Dakota,private room,80,75,6.67,1,99.21,67.5,69.9,67.19,8,0.3777
1471298288451227055,twin_cities,Hennepin,entire home/apt,108,133,-18.8,0.9222,93.28,44.9,0,50.52,8,0.3984
1133216517922177831,twin_cities,Hennepin,entire home/apt,147,133,10.53,0.4333,52.52,58.16,17.64,41.3,8,0.3984
677535396531964842,twin_cities,Hennepin,private room,31,58,-46.55,0.0222,3.13,57.89,0,44.07,8,0.3984
683703180206343843,twin_cities,Hennepin,private room,72,58,24.14,0.9556,95.82,53.95,35.85,49.37,8,0.3984
36389447,twin_cities,Ramsey,private room,63,52,21.15,0.1222,17.62,70.13,94.02,53.22,8,0.3844
21423300,twin_cities,Hennepin,entire home/apt,328,133,146.62,0.3556,44.85,57.14,83.87,44.22,8,0.3984
22648434,twin_cities,Hennepin,entire home/apt,100,133,-24.81,0.3778,47.1,35.71,79.81,60.74,8,0.3984
1324869008149614987,twin_cities,Sherburne,entire home/apt,165,178,-7.3,0.3667,43.18,53.7,31.07,47.02,8,0.4043
1224945780627591665,twin_cities,Dakota,entire home/apt,144,141,2.13,0.0444,6.36,68.75,54.83,46.53,8,0.3777
1127195798214609105,twin_cities,Hennepin,entire home/apt,100,133,-24.81,0.5444,62.49,42.86,44.95,56.89,8,0.3984
1286545046884173227,twin_cities,Hennepin,entire home/apt,125,133,-6.02,0.1222,17.34,46.94,48.89,44.23,8,0.3984
821908123345251930,twin_cities,Ramsey,entire home/apt,118,125,-5.6,0.1,14.55,73.4,62.95,53.68,8,0.3844
629601271707303342,twin_cities,Hennepin,entire home/apt,214,133,60.9,0.1111,15.82,38.78,52.78,26.05,8,0.3984
1475340162544315151,twin_cities,Hennepin,entire home/apt,99,133,-25.56,0.3111,40.2,45.92,17.64,46.6,8,0.3984
994986020862444391,twin_cities,Dakota,entire home/apt,83,141,-41.13,0.2667,34.33,62.5,62.63,65.49,8,0.3777
1043037299632909338,twin_cities,Ramsey,private room,39,52,-25,0.1778,24.98,48.05,27.53,46.39,8,0.3844
1134032413347824749,twin_cities,Dakota,private room,54,75,-28,0.4778,56.78,8.75,0,36.94,8,0.3777
833363400738218379,twin_cities,Hennepin,entire home/apt,238,133,78.95,0.1111,15.82,80.61,75.97,42.31,8,0.3984
587010605540888487,twin_cities,Ramsey,entire home/apt,240,125,92,0.3333,43.09,65.96,59.83,40.06,8,0.3844
40800170,twin_cities,Hennepin,entire home/apt,185,133,39.1,0.5222,60.54,67.35,82.11,52.74,8,0.3984
52604558,twin_cities,Hennepin,private room,78,58,34.48,0.3667,45.98,34.21,54.99,36.15,8,0.3984
712370100559572979,twin_cities,Washington,entire home/apt,306,202,51.49,0.2333,32.36,68.29,68.86,40.76,8,0.395
1178930298154936426,twin_cities,Wright,entire home/apt,199,196,1.53,0.4,47.58,61.22,43.47,50.23,8,0.3422
734332860198688565,twin_cities,Wright,entire home/apt,166,196,-15.31,0.2778,34.78,59.18,18.71,46.02,8,0.3422
1194340243718568995,twin_cities,Ramsey,private room,37,52,-28.85,0.5,59.14,57.14,9.84,52.23,8,0.3844
52722215,twin_cities,Hennepin,entire home/apt,111,133,-16.54,0.0333,4.76,34.69,7.37,31.43,8,0.3984
1437113610341122871,twin_cities,Ramsey,private room,35,52,-32.69,0.8222,85.64,61.04,0,57.2,8,0.3844
22742704,twin_cities,Hennepin,entire home/apt,74,133,-44.36,0.8667,88.99,33.67,98.15,79.06,8,0.3984
699196003695152991,twin_cities,Hennepin,private room,58,58,0,0.0333,4.76,43.42,87.82,48.76,8,0.3984
1101793355261155740,twin_cities,Dakota,entire home/apt,270,141,91.49,0.6556,72.69,75,74.47,51.91,8,0.3777
800944315184661133,twin_cities,Hennepin,entire home/apt,77,133,-42.11,0.9778,97.5,61.22,77.1,81.71,8,0.3984
1475420270457152666,twin_cities,Hennepin,entire home/apt,66,133,-50.38,0.6444,71.03,46.94,12,58.94,8,0.3984
22669967,twin_cities,Hennepin,entire home/apt,81,133,-39.1,0.1778,24.64,27.55,85.4,59.89,8,0.3984
1251530299674674006,twin_cities,Hennepin,entire home/apt,326,133,145.11,0.3,39,46.94,34.85,28.25,8,0.3984
895195572206403376,twin_cities,Hennepin,entire home/apt,400,133,200.75,0.4889,57.6,85.71,59.25,47.76,8,0.3984
1248593809996351153,twin_cities,Hennepin,entire home/apt,149,133,12.03,0.9556,95.82,24.49,32.34,44.76,8,0.3984
1475420270457152666,twin_cities,Hennepin,entire home/apt,66,133,-50.38,0.9444,94.98,46.94,12,63.73,8,0.3984
975208203398340921,twin_cities,Hennepin,private room,29,58,-50,0.2,27.42,34.21,0,44.04,8,0.3984
8066269,twin_cities,Ramsey,private room,42,52,-19.23,0.0556,8.13,76.62,55.18,55.34,8,0.3844
851979914197305934,twin_cities,Ramsey,entire home/apt,113,125,-9.6,0.5556,63.95,50,71.73,61.1,8,0.3844
15867604,twin_cities,Hennepin,entire home/apt,90,133,-32.33,0.0889,12.74,37.76,78.28,56.26,8,0.3984
1492088261711482158,twin_cities,Dakota,private room,34,75,-54.67,0.3778,46.42,13.75,0,42.72,8,0.3777
1204430757863539928,twin_cities,Ramsey,entire home/apt,89,125,-28.8,0.3667,46.58,53.19,0,46.25,8,0.3844
25969105,twin_cities,Hennepin,entire home/apt,116,133,-12.78,0.0889,12.74,40.82,53.64,45,8,0.3984
762333397443084974,twin_cities,Dakota,private room,50,75,-33.33,0.0556,7.93,17.5,52.53,44.09,8,0.3777
861804993803642448,twin_cities,Hennepin,entire home/apt,158,133,18.8,0.8333,86.38,50,77.1,58.41,8,0.3984
993709851308422157,twin_cities,Sibley,entire home/apt,88,170,-48.24,0.9,94.94,100,22.47,79.08,8,0.505
21250914,twin_cities,Pierce,entire home/apt,177,136,30.15,0.5889,71.67,64.77,91.29,59.31,12,0.3057
6659752,twin_cities,Washington,entire home/apt,150,202,-25.74,0.2444,33.68,74.39,96.49,72.18,8,0.395
1480829641110875296,twin_cities,Washington,entire home/apt,317,202,56.93,0.0556,8.19,60.98,6.76,18.57,8,0.395
27824875,twin_cities,St. Croix,entire home/apt,176,166,6.02,0.1667,27.55,50.67,93.82,54.82,8,0.2703
1290020484148379020,twin_cities,Hennepin,entire home/apt,286,133,115.04,0.8111,84.63,36.73,39.71,36.04,8,0.3984
1497494622887196813,twin_cities,Hennepin,private room,105,58,81.03,0.2333,31.44,57.89,0,20.76,8,0.3984
930342490020655000,twin_cities,Ramsey,entire home/apt,131,125,4.8,0.2556,34.47,58.51,58.94,49.82,8,0.3844
45541107,twin_cities,Hennepin,entire home/apt,172,133,29.32,0.7778,81.98,50,80.42,55.21,8,0.3984
42119903,twin_cities,Hennepin,entire home/apt,300,133,125.56,0.0333,4.76,54.08,55.64,28.38,8,0.3984
17746482,twin_cities,Hennepin,private room,44,58,-24.14,0.3444,43.7,51.32,95.08,67.58,8,0.3984
33307346,twin_cities,Hennepin,private room,50,58,-13.79,0.0222,3.13,76.32,89.25,61.16,8,0.3984
1188442308491408865,twin_cities,Hennepin,private room,109,58,87.93,0.0556,7.99,53.95,38.97,24.83,8,0.3984
18412900,twin_cities,Hennepin,private room,33,58,-43.1,0.0778,11.18,60.53,96.87,69.51,8,0.3984
54034776,twin_cities,Ramsey,entire home/apt,251,125,100.8,0.0333,4.82,47.87,0,12.93,8,0.3844
54122310,twin_cities,Ramsey,entire home/apt,119,125,-4.8,0.2556,34.47,53.19,67.65,53.54,8,0.3844
648394936867370521,twin_cities,Chisago,entire home/apt,225,179,25.7,0.5556,63.79,65.88,26.31,43.1,8,0.3107
13201315,twin_cities,Ramsey,entire home/apt,200,125,60,0.6889,75.03,7.45,12.42,19.97,8,0.3844
823115876105369681,twin_cities,Ramsey,entire home/apt,172,125,37.6,0.0111,1.46,37.23,57.34,27.65,8,0.3844
1292289151201779134,twin_cities,Hennepin,entire home/apt,112,133,-15.79,0.8778,89.85,43.88,51.9,61.65,8,0.3984
1435064305846460904,twin_cities,Wright,entire home/apt,81,196,-58.67,0.6667,72.01,45.92,36.44,64.99,8,0.3422
1158011489396183242,twin_cities,Hennepin,entire home/apt,133,133,0,0.6444,71.03,53.06,66.25,59.03,8,0.3984
49757704,twin_cities,Hennepin,entire home/apt,145,133,9.02,0.3667,45.98,52.04,44.95,45.74,8,0.3984
1424949580175946018,twin_cities,Ramsey,entire home/apt,159,125,27.2,0.2889,38.23,56.38,32.26,36.65,8,0.3844
52883230,twin_cities,Ramsey,entire home/apt,114,125,-8.8,0.3222,41.9,50,38.22,48.07,8,0.3844
1307170382815936672,twin_cities,Hennepin,entire home/apt,61,133,-54.14,0.4444,53.56,41.84,0,51.17,8,0.3984
1441383654081278817,twin_cities,Hennepin,entire home/apt,140,133,5.26,0.9556,95.82,10.2,20.48,40.26,8,0.3984
1368972578763289457,twin_cities,Hennepin,entire home/apt,168,133,26.32,0.8222,85.51,55.1,39.71,47.91,8,0.3984
1106529970249465405,twin_cities,Pierce,entire home/apt,168,136,23.53,0.7111,80.23,80.68,39.41,54.01,12,0.3057
1050206706020357776,twin_cities,St. Croix,entire home/apt,77,166,-53.61,0.0111,2.07,12,30.35,41,8,0.2703
38330774,twin_cities,Hennepin,entire home/apt,62,133,-53.38,0.0556,7.99,38.78,22.12,46.82,8,0.3984
1162037483908231401,twin_cities,Hennepin,entire home/apt,139,133,4.51,0.4222,51.46,47.96,51.39,48.78,8,0.3984
1091322059320323767,twin_cities,Hennepin,entire home/apt,193,133,45.11,0.5111,59.56,27.55,7.37,22.11,8,0.3984
42684529,twin_cities,Hennepin,entire home/apt,139,133,4.51,0.5333,61.52,53.06,84.4,60.31,8,0.3984
52223997,twin_cities,Hennepin,entire home/apt,56,133,-57.89,0.2333,31.44,38.78,75.67,64.9,8,0.3984
1028973316785737478,twin_cities,Hennepin,entire home/apt,229,133,72.18,0.6556,71.96,53.06,36.96,36.9,8,0.3984
1272767641979107945,twin_cities,Washington,entire home/apt,315,202,55.94,0.6667,73.68,57.32,32.71,37.24,8,0.395
741160556347125472,twin_cities,Wright,entire home/apt,168,196,-14.29,0.8333,86.07,48.98,53.07,62.01,8,0.3422
986135122407286693,twin_cities,Hennepin,entire home/apt,120,133,-9.77,0.6889,74.74,60.2,76.9,67.16,8,0.3984
1219597171247393581,twin_cities,Hennepin,entire home/apt,216,133,62.41,0.3667,45.98,48.98,43.4,32.29,8,0.3984
1475594746246570356,twin_cities,Ramsey,entire home/apt,109,125,-12.8,0.2111,29.17,50,0,37.17,8,0.3844
6064690,twin_cities,Sherburne,private room,105,68,54.41,0.9778,97.21,35.19,65.06,44.5,8,0.4043
1272767641979107945,twin_cities,Washington,entire home/apt,315,202,55.94,0.6111,68.98,57.32,32.71,36.3,8,0.395
1443721073492492284,twin_cities,Ramsey,entire home/apt,91,125,-27.2,0.3222,41.9,38.3,23.66,47.03,8,0.3844
690642121524994352,twin_cities,St. Croix,entire home/apt,343,166,106.63,0.1444,24.4,72,67.12,39.66,8,0.2703
1204195407711054267,twin_cities,Ramsey,entire home/apt,82,125,-34.4,0.9556,95.88,46.81,40.9,66.42,8,0.3844
1051039040733574038,twin_cities,Hennepin,entire home/apt,52,133,-60.9,0.0111,1.46,16.33,7.37,36.22,8,0.3984
556669257621844060,twin_cities,Wright,entire home/apt,180,196,-8.16,0.6222,68.16,59.18,73.64,64.29,8,0.3422
681519305828567013,twin_cities,Ramsey,entire home/apt,392,125,213.6,0.6333,70.48,89.36,49.07,48.7,8,0.3844
29368917,twin_cities,Ramsey,entire home/apt,84,125,-32.8,0.3333,43.09,52.13,87.76,68.43,8,0.3844
783238672519117197,twin_cities,Ramsey,entire home/apt,281,125,124.8,0.9222,93.37,31.91,43.13,37.44,8,0.3844
889692041011044112,twin_cities,Hennepin,entire home/apt,83,133,-37.59,0.9667,96.66,50,43.4,68.96,8,0.3984
1511054193342643082,twin_cities,Mille Lacs,entire home/apt,211,213,-0.94,0.0667,12.66,61.25,0,33.13,12,0.2771
1253252110906517891,twin_cities,Hennepin,private room,78,58,34.48,0.5556,63.45,84.21,24.06,44.41,8,0.3984
40263364,twin_cities,Ramsey,private room,42,52,-19.23,0.3556,45.43,74.03,31.33,56.2,8,0.3844
1140697007733018665,twin_cities,Sherburne,entire home/apt,59,178,-66.85,0.1222,16.22,5.56,34.51,43.26,8,0.4043
1297838082549753197,twin_cities,Hennepin,entire home/apt,167,133,25.56,0.8222,85.51,11.22,7.37,29.08,8,0.3984
1128386497694072210,twin_cities,Ramsey,entire home/apt,79,125,-36.8,0.0889,12.98,48.94,6.72,42.55,8,0.3844
875223435767167901,twin_cities,Hennepin,private room,86,58,48.28,0.9556,95.82,67.11,33.33,44.79,8,0.3984
19673335,twin_cities,Hennepin,entire home/apt,149,133,12.03,0.8889,90.71,57.14,87.1,65.59,8,0.3984
859615475884013734,twin_cities,Wright,entire home/apt,250,196,27.55,0.5333,60.22,76.53,24.83,44.12,8,0.3422
20636515,twin_cities,Pierce,entire home/apt,155,136,13.97,0.3667,52.25,59.09,94.32,59.61,12,0.3057
858142479216612398,twin_cities,Anoka,entire home/apt,211,190,11.05,0.7222,76.97,71.43,58.92,59.67,8,0.356
33305391,twin_cities,Hennepin,private room,51,58,-12.07,0.8667,88.99,71.05,94.62,77.84,8,0.3984
1328754004935570749,twin_cities,Washington,entire home/apt,180,202,-10.89,0.6889,75.51,50,0,45.87,8,0.395
51969660,twin_cities,Ramsey,entire home/apt,225,125,80,0.1444,20.62,60.64,91.94,42.27,8,0.3844
895676852930345752,twin_cities,Hennepin,private room,55,58,-5.17,0.6222,69.15,81.58,89.34,73.11,8,0.3984
49178167,twin_cities,Hennepin,entire home/apt,112,133,-15.79,0.7333,78.4,71.43,28.55,60.41,8,0.3984
1112244384371558711,twin_cities,Ramsey,entire home/apt,60,125,-52,0.2889,38.23,70.21,0,55.2,8,0.3844
1247038461966123298,twin_cities,Hennepin,entire home/apt,102,133,-23.31,0.4444,53.56,44.9,12,46.93,8,0.3984
22701725,twin_cities,Hennepin,entire home/apt,375,133,181.95,0.5,58.58,58.16,26.48,32.88,8,0.3984
1375361431416163691,twin_cities,Hennepin,private room,219,58,277.59,0.7444,79.3,30.26,38.02,32.93,8,0.3984
1503779340649122836,twin_cities,Ramsey,entire home/apt,128,125,2.4,0.6889,75.03,48.94,0,41.52,8,0.3844
805275276471211751,twin_cities,St. Croix,entire home/apt,150,166,-9.64,0.1222,20.99,29.33,0,29.42,8,0.2703
22828040,twin_cities,Ramsey,entire home/apt,72,125,-42.4,0.3333,43.09,51.06,97.9,73.58,8,0.3844
17650826,twin_cities,Sherburne,entire home/apt,256,178,43.82,0.4,46.37,37.04,88.31,42.46,8,0.4043
22865431,twin_cities,Hennepin,private room,76,58,31.03,0.2444,32.75,64.47,94.47,51.97,8,0.3984
49757704,twin_cities,Hennepin,entire home/apt,145,133,9.02,0.2667,35.31,52.04,44.95,43.6,8,0.3984
20387243,twin_cities,Wright,entire home/apt,215,196,9.69,0,0,62.24,87.12,49.43,8,0.3422
12514055,twin_cities,Ramsey,entire home/apt,140,125,12,0.1778,24.98,27.66,76.96,42.55,8,0.3844
21005127,twin_cities,Hennepin,entire home/apt,96,133,-27.82,0.9333,94.13,41.84,97.65,77.04,8,0.3984
1175376253540545746,twin_cities,Le Sueur,private room,92,153,-39.87,0.1556,35.82,97.56,77.27,77.83,8,0.2453
960494462913241037,twin_cities,Washington,entire home/apt,188,202,-6.93,0.4222,52.3,78.05,57.18,61.35,8,0.395
21162778,twin_cities,Hennepin,entire home/apt,145,133,9.02,0.3667,45.98,39.8,71.24,49.25,8,0.3984
657157049310004538,twin_cities,Mille Lacs,entire home/apt,209,213,-1.88,0.2778,41.87,18.75,18.52,33.25,12,0.2771
960125198046634086,twin_cities,Pierce,entire home/apt,102,136,-25,0.8,86.34,40.91,27.5,56.87,12,0.3057
720328633552951906,twin_cities,Ramsey,entire home/apt,106,125,-15.2,0.5111,60.12,60.64,58.94,61.48,8,0.3844
1073396643301722687,twin_cities,Hennepin,private room,48,58,-17.24,0.9889,98.34,36.84,31.13,56.83,8,0.3984
82439,twin_cities,Hennepin,private room,59,58,1.72,0.4111,50.38,10.53,69.83,44.65,8,0.3984
53890462,twin_cities,Ramsey,entire home/apt,101,125,-19.2,0.5778,65.84,51.06,79.02,66.45,8,0.3844
44459513,twin_cities,Mille Lacs,entire home/apt,298,213,39.91,0.4222,55.28,41.25,39.32,34.23,12,0.2771
